Parada;nodo Inter Urbano;TIPO MOBILIARIO (ACTUAL);DISTRITO;DIRECCIÓN;VIAL;Nº;emplazamiento;sentido;Direccion_completa;Coord ED50_X;Coord ED50_Y;CONT PILAS;nº_linea;X ETRS89 U.T.M.;Y ETRS89 U.T.M.;Longitud;Latitud
6319;6319;MARQUESINA MOD XXI 5-M STD;FUENCARRAL;PALACIO (DEL);AV;0;JTO REGIMEN DE TRANSMISIONES;Bº MINGORRUBIO;PALACIO (DEL), AVD Nº0 JTO REGIMEN DE TRANSMISIONES Bº MINGORRUBIO;434656,1;4485619,4;SI;601/602/;434546,77;4485412,03;-3.7726463;40.516852
53;;MARQUESINA MOD XXI 5-M STD;CHAMBERI;CASTELLANA;Pº;61;JTO  S.JUAN DE LA CRUZ (3 MARQ);PZA CIBELES;CASTELLANA, Pº Nº61 JTO  S.JUAN DE LA CRUZ (3 MARQ) PZA CIBELES;441403,7;4477140,6;SI;7/14/27/;441294,29;4476933,12;-3.6922157;40.4409757
1271;;MARQUESINA MOD XXI 5-M STD;MORATALAZ;PICO DE LOS ARTILLEROS;CALLE;27;ESQ C/ LUIS DE HOYOS SAINZ;DR.GARCIA TAPIA;PICO DE LOS ARTILLEROS, CALLE Nº27 ESQ C/ LUIS DE HOYOS SAINZ DR.GARCIA TAPIA;445855,7;4473260,3;SI;30/32/;445746,26;4473052,76;-3.6393934;40.4063216
2293;;MARQUESINA MOD XXI 5-M STD;MORATALAZ;VALDEBERNARDO;CALLE;0;ANTES C/ LUIS DE HOYOS SAINZ;C/LUIS HOYOS S.;VALDEBERNARDO, CALLE Nº0 ANTES C/ LUIS DE HOYOS SAINZ C/LUIS HOYOS S.;446525,3;4472919;SI;32/;446415,85;4472711,45;-3.6314738;40.4032902
1918;;MARQUESINA MOD XXI 5-M STD;CENTRO;JACINTO BENAVENTE;PZA;0;FTE  Nº 16 (ISLETA, 2ª MARQUESINA);C/ATOCHA;JACINTO BENAVENTE, PZA Nº0 FTE  Nº 16 (ISLETA, 2ª MARQUESINA) C/ATOCHA;440401,7;4474190,6;SI;26/32/N26/;440292,29;4473983,13;-3.7037527;40.4143295
2307;;MARQUESINA MOD XXI 4-M STD;SALAMANCA;SAN CAYETANO;PZA;;ESQ. C/ AZCONA;C/ FRANCISCO SILVELA;SAN CAYETANO, PZA. Nº ESQ. C/ AZCONA C/ FRANCISCO SILVELA;443240,4;4476347,6;SI;1/;443130,98;4476140,1;-3.6704892;40.4339595
6329;6329;MARQUESINA MOD XXI 5-M STD;FUENCARRAL;GUARDIA (DE LA);AV;0;ESQ C/ SOLDADO;MADRID;GUARDIA (DE LA), AV Nº0 ESQ C/ SOLDADO MADRID;434414,6;4485800,3;SI;601/602/;434305,28;4485592,93;-3.7755155;40.5184625
6330;6330;MARQUESINA MOD XXI 5-M STD;FUENCARRAL;GUARDIA (DE LA);AV;13;ESQ. C/ BRUNETE;MADRID;GUARDIA (DE LA), AV Nº13 ESQ. C/ BRUNETE MADRID;434592,9;4485579,9;SI;601/602/;434483,57;4485372,53;-3.7733882;40.5164912
502;;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;SAN LUIS;AV;0;ESQ C/ ARTURO SORIA;C/ ARTURO SORIA;SAN LUIS, AVD Nº0 ESQ C/ ARTURO SORIA C/ ARTURO SORIA;443489,9;4480982,6;SI;7/107/;443380,5;4480775,11;-3.6679609;40.4757309
2461;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;POBLADOS (DE LOS);AV;0;ESQ C/ CARABANCHEL BAJO;CTRA TOLEDO;POBLADOS (DE LOS), AVD Nº0 ESQ C/ CARABANCHEL BAJO CTRA TOLEDO;436685,1;4469870,1;SI;47/121/131/;436575,69;4469662,65;-3.7471251;40.3751339
372;;MARQUESINA MOD XXI 4-M STD;LATINA;GENERAL FANJUL;AV;112;-;AV. AVIACION;GENERAL FANJUL, AV. Nº112 - AV. AVIACION;433845,8;4470591,4;SI;17/34/;433736,43;4470383,98;-3.7806431;40.381411
2021;;MARQUESINA MOD XXI 5-M STD;CHAMARTIN;LOPEZ DE HOYOS;CALLE;159;ESQ C/ GUSTAVO FDEZ. BALBUENA;C/ MARIA DE MOLINA;LOPEZ DE HOYOS, CALLE Nº159 ESQ C/ GUSTAVO FDEZ. BALBUENA C/ MARIA DE MOLINA;443526,5;4477989,2;SI;9/73/N2/;443417,09;4477781,7;-3.6672624;40.4487673
2772;;MARQUESINA MOD XXI 4-M STD;HORTALEZA;SILVANO;CALLE;159;DESP. C/ HAENDEL;C/ MOSCATELAR;SILVANO, CALLE Nº159 DESP. C/ HAENDEL C/ MOSCATELAR;446975,8;4479509,4;SI;73/;446866,38;4479301,86;-3.6267157;40.4626894
1486;;MARQUESINA MOD XXI 5-M STD;CHAMARTIN;CASTELLANA;Pº;216;DESP PZA CASTILLA (2ª MQ);M-30;CASTELLANA, Pº Nº216 DESP PZA CASTILLA (2ª MQ) M-30;441736,5;4480046,3;SI;66/124/147/T62/N24/S.E./;441627,11;4479838,83;-3.6885587;40.4671751
507;;MARQUESINA MOD XXI 5-M STD;HORTALEZA;CUEVAS DE ALMANZORA;CALLE;2;FTE Nº 113;ROQUETAS DE MAR;CUEVAS DE ALMANZORA, CALLE Nº2 FTE Nº 113 ROQUETAS DE MAR;440987,1;4480947,1;SI;7/29/129/N1/;440877,72;4480739,64;-3.6974818;40.4752369
1527;;MARQUESINA MOD XXI 4-M STD;TETUAN;CASTELLANA;Pº;221;DESP. GENERAL ARANDA (2 MARQ);PZA DE CASTILLA;CASTELLANA, Pº Nº221 DESP. GENERAL ARANDA (2 MARQ) PZA DE CASTILLA;441746;4480465,9;SI;147/N24/67/124/134/135/;441636,61;4480258,43;-3.6884853;40.4709557
1487;;MARQUESINA MOD XXI 4-M STD;CHAMARTIN;CASTELLANA;Pº;244;ESQ JOSE VASCONCELOS;M-30;CASTELLANA, Pº Nº244 (2ª MAR) ESQ JOSE VASCONCELOS M-30;441824,9;4480451,6;SI;134/135/147/173/174/N24/178/;441715,51;4480244,13;-3.6875533;40.4708324
732;;MARQUESINA MOD XXI 5-M STD;SALAMANCA;JOSE ORTEGA Y GASSET;CALLE;33;ESQ C/ CASTELLO;Pº CASTELLANA;JOSE ORTEGA Y GASSET, CALLE Nº33 ESQ C/ CASTELLO Pº CASTELLANA;442360,4;4475941,2;SI;1/74/;442250,98;4475733,71;-3.6808269;40.4302379
2058;;MARQUESINA MOD XXI 4-M STD;RETIRO;CIUDAD DE BARCELONA;AV;222;ESQ C/CERRO NEGRO;AVD ALBUFERA;CIUDAD DE BARCELONA, AV Nº222 ESQ C/CERRO NEGRO AVD ALBUFERA;443221,9;4472446,1;SI;REFUGIO;443112,47;4472238,6;-3.6703585;40.3988114
2058;;MARQUESINA MOD XXI 5-M STD;RETIRO;CIUDAD DE BARCELONA;AV;224;ESQ. C/CERRO NEGRO;AVD ALBUFERA;CIUDAD DE BARCELONA, AV Nº224 ESQ. C/CERRO NEGRO AVD ALBUFERA;443226,9;4472442,4;SI;54/57/136/310/N10/N25/;443117,47;4472234,9;-3.6702993;40.3987784
795;;MARQUESINA MOD XXI 5-M REDUCIDA ;CHAMARTIN;CASTELLANA;Pº;0;ESQ C/ PEDRO VALDIVIA;PZA CASTILLA;CASTELLANA, Pº Nº0 ESQ C/ PEDRO VALDIVIA PZA CASTILLA;441501,1;4477080,5;SI;12/45/CT2/;441391,69;4476873,02;-3.6910618;40.4404412
397;;MARQUESINA MOD XXI 4-M STD;HORTALEZA;SILVANO;CALLE;0;ESQ C/ ALGABEÑO;M - 40;SILVANO, CALLE Nº0  ESQ C/ ALGABEÑO M - 40;446056,1;4479501;SI;120/122/;445946,69;4479293,47;-3.6375622;40.4625545
508;;MARQUESINA MOD XXI 5-M REDUCIDA;HORTALEZA;CUEVAS DE ALMANZORA;CALLE;18;JTO IGLESIA JESUS DE NAZARET;ROQUETAS DE MAR;CUEVAS DE ALMANZORA, CALLE Nº18 JTO IGLESIA JESUS DE NAZARET ROQUETAS DE MAR;444263,8;4481105,4;SI;7/29/129/N1/;444154,4;4480897,9;-3.6588423;40.4768894
3584;;MARQUESINA MOD XXI 4-M STD;HORTALEZA;MACHUPICHU;AV;37;PROX. C/ ANTONIO LARRAZABAL;AV DE LOS ANDES;MACHUPICHU, AV Nº37  PROX. C/ ANTONIO LARRAZABAL AV DE LOS ANDES;446900,4;4479172,8;SI;112/122/153/;446790,98;4478965,26;-3.6275768;40.4596523
62;;MARQUESINA MOD XXI 5-M STD;SALAMANCA;CASTELLANA;Pº;20;ANTES C/ MARQUES VILLAMAGNA (1ª MARQ);PLAZA CASTILLA;CASTELLANA, Pº Nº20 ANTES C/ MARQUES VILLAMAGNA (1ª MARQ) PLAZA CASTILLA;441660,5;4475822,7;SI;N1/N23/N24/;441551,09;4475615,22;-3.6890667;40.4291216
480;;MARQUESINA MOD XXI 4-M STD;HORTALEZA;AYACUCHO;CALLE;0;PZA. C/ SANDRO PERTINI;GRAN VIA D HORTALEZA;AYACUCHO, CALLE Nº0 PZA. C/ SANDRO PERTINI GRAN VIA D HORTALEZA;445692,6;4480327,5;SI;87/120/125/172/;445583,19;4480119,98;-3.6419204;40.4699764
2887;;MARQUESINA MOD XXI 4-M STD;HORTALEZA;GRAN VIA DE HORTALEZA;;69;PROX. PZA SANCHO PERTINI;M - 30;GRAN VIA DE HORTALEZA Nº69 PROX. PZA SANCHO PERTINI M - 30;445566,1;4480264;SI;87/;445456,69;4480056,48;-3.643407;40.469396
423;;MARQUESINA MOD XXI 4-M STD;SALAMANCA;VELAZQUEZ;CALLE;8;ESQ. C/VILLANUEVA;C/JOAQUIN COSTA;VELAZQUEZ, CALLE Nº8 ESQ. C/VILLANUEVA C/JOAQUIN COSTA;442060;4475041,4;SI;1/9/19/51/74/CT1/;441950,58;4474833,91;-3.684286;40.4221111
426;;MARQUESINA MOD XXI 5-M REDUCIDA;SALAMANCA;VELAZQUEZ;CALLE;80;ESQ J.ORTEGA  GASSET;JOAQUIN COSTA;VELAZQUEZ, CALLE Nº80 ESQ J.ORTEGA  GASSET JOAQUIN COSTA;442125,6;4475921,8;SI;1/9/19/51/74/N4/;442016,19;4475714,31;-3.6835929;40.4300468
427;;MARQUESINA MOD XXI 5-M STD;SALAMANCA;VELAZQUEZ;CALLE;88;ESQ JUAN BRAVO;JOAQUIN COSTA;VELAZQUEZ, CALLE Nº88 ESQ JUAN BRAVO JOAQUIN COSTA;442140,1;4476153;SI;9/19/51/N4/;442030,69;4475945,51;-3.6834431;40.4321305
428;;MARQUESINA MOD XXI 5-M STD;SALAMANCA;VELAZQUEZ;CALLE;104;ESQ DIEGO DE LEON;JOAQUIN COSTA;VELAZQUEZ, CALLE Nº104 ESQ DIEGO DE LEON JOAQUIN COSTA;442160,2;4476437,5;SI;9/19/51/N4/;442050,79;4476230,01;-3.6832321;40.4346949
63;;MARQUESINA MOD XXI 5-M STD;CHAMBERI;CASTELLANA;Pº;1;2ª MQ;PZA COLON;CASTELLANA, Pº Nº1 2ª MQ PZA COLON;441524;4475451;SI;5/14/27/45/150/;441414,59;4475243,52;-3.6906416;40.4257635
77;;MARQUESINA MOD XXI 5-M STD;CENTRO;CANOVAS DEL CASTILLO;PZA;5;ISLETA CENTRAL;GTA CARLOS V;CANOVAS DEL CASTILLO, PZA Nº5 ISLETA CENTRAL GTA CARLOS V;441173,2;4474264,6;SI;27/34/45/N12/N13/N14/N15/N17/N26/N25/CT1/;441063,79;4474057,12;-3.6946668;40.4150511
253;;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;HERMANOS GARCIA NOBLEJAS;CALLE;184;DESP. C/ MATAMOROSA;PZA. ALSACIA;HERMANOS GARCIA NOBLEJAS, CALLE Nº184 DESP. C/ MATAMOROSA PZA. ALSACIA;447024,3;4474841,9;SI;70/;446914,86;4474634,35;-3.6257539;40.4206449
3369;;MARQUESINA MOD XXI 4-M STD;ARGANZUELA;RETAMA;CALLE;;JUNTO HIPERCOR;C/MENDEZ ALVARO;RETAMA, CALLE Nº JUNTO HIPERCOR C/MENDEZ ALVARO;442754,4;4471967,2;SI;148/;442644,97;4471759,7;-3.675824;40.3944651
4782;;MARQUESINA MOD XXI 4-M STD;LATINA;CONC. FCO. J. JIMENEZ;CALLE;;FRT AL Nº 142;C/CARAMUEL;CONC. FCO. J. JIMENEZ, CALLE Nº FRT AL Nº 142 C/CARAMUEL;436473,7;4472622,8;SI;55/;436364,31;4472415,36;-3.7498899;40.3999154
3437;;MARQUESINA MOD XXI 4-M STD;MONCLOA-ARAVACA;ROSAS DE ARAVACA;CALLE;;JUNTO ESTACION DERENFE;C/HUMERA;ROSAS DE ARAVACA, CALLE Nº JUNTO ESTACION DERENFE C/HUMERA;433663,2;4478079,6;SI;160/;433553,85;4477872,21;-3.783576;40.4488528
3497;;MARQUESINA MOD XXI 4-M STD;VICALVARO;BULEVAR INDALECIO PRIETO;;;ESQ. BULEVAR JOSE PRAT;AV.DR. GARCIA TAPIA;BULEVAR INDALECIO PRIETO Nº ESQ. BULEVAR JOSE PRAT AV.DR. GARCIA TAPIA;447303,6;4472285,5;SI;8/71/;447194,14;4472077,94;-3.6222499;40.3976329
1058;;MARQUESINA MOD XXI 4-M STD;MORATALAZ;FUENTE CARRANTONA;CALLE;;FRENTE Nº35;SAN BLAS;FUENTE CARRANTONA, CALLE Nº FRENTE Nº35 SAN BLAS;446531,4;4473341,8;SI;100/140/E4/;446421,95;4473134,25;-3.6314376;40.4070995
5384;;MARQUESINA MOD XXI 4-M STD;MORATALAZ;LAPONIA;CALLE;;ESQ. C/MUNICH;AV DR GARCIA TAPIA;LAPONIA, CALLE Nº ESQ. C/MUNICH AV DR GARCIA TAPIA;446849,3;4473168,9;SI;30/;446739,85;4472961,35;-3.6276767;40.4055623
5383;;MARQUESINA MOD XXI 4-M STD;MORATALAZ;EL CAIRO;CALLE;;ESQ. C/LAPONIA;C/LAPONIA;EL CAIRO, CALLE Nº ESQ. C/LAPONIA C/LAPONIA;446889;4472994;SI;30/;446779,55;4472786,44;-3.6271943;40.4039891
4758;;MARQUESINA MOD XXI 5-M STD;MORATALAZ;DR. GARCIA TAPIA;AV;;ESQ. C/RABAT;M-30;DR. GARCIA TAPIA, AVD Nº ESQ. C/RABAT M-30;446820,7;4473338,5;SI;30/100/;446711,25;4473130,95;-3.628028;40.4070883
4837;;MARQUESINA MOD XXI 5-M STD;PUENTE VALLECAS;ENTREVIAS;AV;;JUNTO CERCANIAS EL POZO;M-30;ENTREVIAS, AV. Nº JUNTO CERCANIAS EL POZO M-30;444292;4469914,2;SI;102/103/;444182,55;4469706,68;-3.6575277;40.3760747
1829;;MARQUESINA MOD XXI 4-M STD;VICALVARO;BULEVAR INDALECIO PRIETO;;22;ANTES C/ RAYA;BULEVAR JOSE PRAT;BULEVAR INDALECIO PRIETO Nº22 ANTES C/ RAYA BULEVAR JOSE PRAT;447403,1;4472747,2;SI;71/130/;447293,64;4472539,64;-3.6211157;40.4017985
5349;;MARQUESINA MOD XXI 5-M STD;CARABANCHEL;PRINCESA JUANA AUSTRIA;AV;;JUNTO TANATORIO SUR;TOLEDO;PRINCESA JUANA AUSTRIA, AVD Nº JUNTO TANATORIO SUR TOLEDO;438979;4469639,9;SI;S.E/441/442/443/444/446/460/461/463/464/469/N801/N805/N806/;438869,57;4469432,43;-3.7200837;40.3732314
4691;;MARQUESINA MOD XXI 4-M STD;VILLA DE VALLECAS;ENRIQUE GARCIA ALVAREZ;CALLE;;ESQ  C/VASARES;C/VASARES;ENRIQUE GARCIA ALVAREZ, CALLE Nº ESQ  C/VASARES C/VASARES;447880,1;4470742,4;SI;58/N9/;447770,63;4470534,82;-3.6153305;40.3837678
5884;;MARQUESINA MOD XXI 4-M STD;MORATALAZ;DR. GARCIA TAPIA;AV;210;JTO CENTRO DE RECURSOS EDUCATIVOS;C/ FUENTE CARRANTONA;DR. GARCIA TAPIA, AVD Nº210 JTO CENTRO DE RECURSOS EDUCATIVOS C/ FUENTE CARRANTONA;446273,2;4473444,7;SI;30/N8/;446163,75;4473237,15;-3.6344891;40.4080098
1274;;MARQUESINA MOD XXI 4-M STD;MORATALAZ;DR. GARCIA TAPIA;AV;192;ESQ C/MOLINA DE SEGURA;VICALVARO;DR. GARCIA TAPIA, AVD Nº192 ESQ C/MOLINA DE SEGURA VICALVARO;445989,8;4473532,9;SI;30/N8/;445880,36;4473325,36;-3.6378363;40.4087861
4675;;MARQUESINA MOD XXI 4-M STD;CHAMBERI;SANTA ENGRACIA;CALLE;20;ESQ. C/CARACAS;GTA CUATRO CAMINOS;SANTA ENGRACIA, CALLE Nº20 ESQ. C/CARACAS GTA CUATRO CAMINOS;441010,2;4476000,8;SI;3/;440900,79;4475793,33;-3.6967492;40.4306801
3371;;MARQUESINA MOD XXI 4-M STD;RETIRO;CERRO NEGRO;CALLE;;ESQ. C/GANDIA;C/MENEDEZ ALVARO;CERRO NEGRO, CALLE Nº ESQ. C/GANDIA C/MENEDEZ ALVARO;443176,9;4472319,1;SI;113/148/;443067,47;4472111,6;-3.6708774;40.3976642
5425;;MARQUESINA MOD XXI 4-M STD;HORTALEZA;ANA DE AUSTRIA;CALLE;;ANTES AV NICETO ALCALA ZAMORA;AV NICETO ALCALA ZAM;ANA DE AUSTRIA, CALLE Nº ANTES AV NICETO ALCALA ZAMORA AV NICETO ALCALA ZAM;444655,7;4483321;SI;172/173/N1/;444546,31;4483113,5;-3.6544129;40.4968748
4451;;MARQUESINA MOD XXI 5-M STD;SAN BLAS;GUADALAJARA;AV;;ESQ Pº GINEBRA;AV DE NIZA;GUADALAJARA,  AV. Nº ESQ Pº GINEBRA AV DE NIZA;448714,1;4475306,5;SI;38/N6/;448604,65;4475098,92;-3.6058737;40.4249361
4433;;MARQUESINA MOD XXI 4-M STD;SAN BLAS;TAMPICO;CALLE;81;ESQ.C/Mª LOMBILLO;C/ALCALA;TAMPICO, CALLE Nº81 ESQ.C/Mª LOMBILLO C/ALCALA;446207,3;4477532,7;SI;146/;446097,87;4477325,16;-3.635612;40.4448327
1136;;MARQUESINA MOD XXI 5-M STD;USERA;ANDALUCIA;AV;;FTE AV DE LA PERLA Nº 27;AV SAN FERMIN;ANDALUCIA, AV Nº FTE AV DE LA PERLA Nº 27 AV SAN FERMIN;441164,6;4469314,4;SI;18/22/59/79/85/86/N13/N14/411/421/422/424/447/448/N401/N402/;441055,16;4469106,91;-3.6943103;40.3704564
4700;;MARQUESINA MOD XXI 4-M STD;VILLA DE VALLECAS;PUERTO PORZUNA;CALLE;;ESQ. C/PEÑAS DEL CASTILLO;C/MONTES DE BARBANZA;PUERTO PORZUNA, CALLE Nº ESQ. C/PEÑAS DEL CASTILLO C/MONTES DE BARBANZA;447238;4469712,9;SI;103/142/;447128,53;4469505,33;-3.6228095;40.3744529
2269;;MARQUESINA MOD XXI 4-M STD;LATINA;ILLESCAS;CALLE;183;-;Pº EXTREMADURA;ILLESCAS, CALLE Nº183 - Pº EXTREMADURA;436023,9;4471716,5;SI;31/;435914,51;4471509,06;-3.7550987;40.3917166
2263;;MARQUESINA MOD XXI 4-M STD;LATINA;YEBENES (LOS);CALLE;;FRENTE AL Nº 43;C/OCAÑA;YEBENES (LOS), CALLE Nº FRENTE AL Nº 43 C/OCAÑA;436156,2;4472132,2;SI;31/;436046,81;4471924,76;-3.7535818;40.3954716
4859;;MARQUESINA MOD XXI 4-M REDUCIDA;LATINA;ILLESCAS;CALLE;;ESQ C/LOS YEBENES;Pº EXTREMADURA;ILLESCAS, CALLE Nº ESQ C/LOS YEBENES Pº EXTREMADURA;436267,7;4471489,9;SI;31/;436158,31;4471282,46;-3.7522036;40.389694
208;;MARQUESINA MOD XXI 4-M STD;CHAMARTIN;CAIDOS DIVISION AZUL;CALLE;12;ANTES DE AV. PIO XII;C/ ARTURO SORIA;CAIDOS DIVISION AZUL, CALLE Nº12 ANTES DE AV. PIO XII C/ ARTURO SORIA;442860,5;4480057;SI;70/107/;442751,1;4479849,52;-3.6753022;40.4673496
633;;MARQUESINA MOD XXI 4-M STD;LATINA;ILLESCAS;CALLE;147;ESQ C/TEMBLEQUE;Pº EXTREMADURA;ILLESCAS, CALLE Nº147 ESQ C/TEMBLEQUE Pº EXTREMADURA;435524,1;4471859,9;SI;25/121/;435414,72;4471652,47;-3.7610017;40.3929699
3679;;MARQUESINA MOD XXI 4-M STD;SAN BLAS;YECORA;CALLE;4;DESP AV ARAGON;C/ ARCAUTE;YECORA, CALLE Nº4 DESP AV ARAGON C/ ARCAUTE;451448,6;4477849,2;SI;77/;451339,16;4477641,58;-3.5738343;40.4480065
5059;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;ANTONIA RGUEZ SACRISTAN;CALLE;;DESP. C/ GUAYABA (2ª MQ);AVD DE LOS POBLADOS;ANTONIA RGUEZ SACRISTAN, CALLE Nº DESP. C/ GUAYABA (2ª MQ) AVD DE LOS POBLADOS;436699,6;4469617,2;SI;108/118/N16/;436590,19;4469409,75;-3.7469292;40.3728568
3235;;MARQUESINA MOD XXI 4-M STD;FUENCARRAL;VIRGEN DE ARANZAZU;CALLE;;ESQ C/ANGEL MUGICA;C/SAN MODESTO;VIRGEN DE ARANZAZU, CALLE Nº ESQ C/ANGEL MUGICA C/SAN MODESTO;441668,4;4482245,2;SI;124/137/N24/;441559,02;4482037,74;-3.6895645;40.486979
4924;;MARQUESINA MOD XXI 5-M STD;BARAJAS;LOGROÑO;AV;;DESP. C/BAHIA DE CARTAGENA;AVD AMERICA;LOGROÑO, AV Nº DESP. C/BAHIA DE CARTAGENA AVD AMERICA;449833,6;4479289,1;SI;105/112/115/151/N4/;449724,18;4479081,51;-3.592992;40.4608822
4163;;MARQUESINA MOD XXI 5-M STD;BARAJAS;PLAYA DE BARLOVENTO;CALLE;0;FTE. C/PLAYA DE ZARAUZ;GTA. PLAYA SAN LOREN;PLAYA DE BARLOVENTO, CALLE Nº0 FTE. C/PLAYA DE ZARAUZ GTA. PLAYA SAN LOREN;449827,3;4480635,2;SI;151/;449717,89;4480427,62;-3.5931729;40.4730084
3379;;MARQUESINA MOD XXI 4-M STD;CHAMBERI;FUENCARRAL;CALLE;149;ESQ  GTA QUEVEDO;GRAN VIA;FUENCARRAL, CALLE Nº149 ESQ  GTA QUEVEDO GRAN VIA;440389,8;4476258;SI;149/N23/;440280,4;4476050,53;-3.704087;40.4329528
5020;;MARQUESINA MOD XXI 4-M STD;TETUAN;ASTURIAS;AV;0;ESQ. C/ VIA LIMITE;C/ SIRERIO DELGADO;ASTURIAS, AV. Nº0 ESQ. C/ VIA LIMITE C/ SIRERIO DELGADO;440863,4;4480588,1;SI;42/N23/177/;440754,01;4480380,64;-3.6989076;40.4719941
3286;;MARQUESINA MOD XXI 4-M REDUCIDA;MONCLOA-ARAVACA;ALMIRANTE FCO. MORENO;CALLE;;ESQ C/VALLS FERRERA;C/RAMIRO MAEZTU;ALMIRANTE FCO. MORENO, CALLE Nº ESQ C/VALLS FERRERA C/RAMIRO MAEZTU;439490,4;4478626,3;SI;132/;439381,01;4478418,85;-3.7149159;40.4542225
3588;;MARQUESINA MOD XXI 4-M STD;HORTALEZA;ANDES (DE LOS);AV;;ESQ GTA MAR CARIBE;CAMPO DE LAS NACIONE;ANDES (DE LOS), AV Nº ESQ GTA MAR CARIBE CAMPO DE LAS NACIONE;447396,1;4486611,1;SI;104/112/122/153/;447286,73;4486403,58;-3.6223488;40.526692
4745;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;ERMITA DEL SANTO;Pº;;ESQ Pº SAN ILLAN;GTA PUENTE SEGOVIA;ERMITA DEL SANTO, Pº Nº ESQ Pº SAN ILLAN GTA PUENTE SEGOVIA;438611,2;4472836,1;SI;25/;438501,8;4472628,64;-3.724724;40.4019973
4504;;MARQUESINA MOD XXI 4-M STD;LATINA;GENERAL FANJUL;AV;3;ESQ. AV. RAFAEL FINA;AV. DE LOS POBLADOS;GENERAL FANJUL, AV. Nº3 ESQ. AV. RAFAEL FINA AV. DE LOS POBLADOS;435122,7;4470879;SI;139/;435013,32;4470671,57;-3.7656308;40.3841023
3380;;MARQUESINA MOD XXI 4-M STD;TETUAN;GENERAL MOSCARDO;CALLE;10;PROX. C/RAIMUNDO FERNANDEZ VILLAVERDE;AV GRAL PERON;GENERAL MOSCARDO, CALLE Nº10 PROX. C/RAIMUNDO FERNANDEZ VILLAVERDE AV GRAL PERON;441007,4;4477882,5;SI;5/149/;440898;4477675,03;-3.6969572;40.4476311
4746;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;ERMITA DEL SANTO;Pº;;FTE. Pº 15 DE MAYO;VIA CARPETANA;ERMITA DEL SANTO, Pº Nº FTE. Pº 15 DE MAYO VIA CARPETANA;438530,8;4472639,5;SI;25/;438421,4;4472432,04;-3.7256524;40.4002203
5082;;MARQUESINA MOD XXI 4-M STD;PUENTE VALLECAS;EMBAJADORES;CALLE;;FTE. VIVEROS RAGA;GTA. EMBAJADORES;EMBAJADORES, CALLE Nº FTE. VIVEROS RAGA GTA. EMBAJADORES;442110,9;4470124,4;SI;T32/;442001,46;4469916,91;-3.6832383;40.3778197
2271;;MARQUESINA MOD XXI 4-M STD;LATINA;CAMARENA;CALLE;186;FTE. Nº 125;C/ OCAÑA;CAMARENA, CALLE Nº186 FTE. Nº 125 C/ OCAÑA;435969,6;4471524,5;SI;31/;435860,21;4471317,06;-3.7557192;40.3899828
5052;;MARQUESINA MOD XXI 4-M STD;VILLA DE VALLECAS;VILLA DE VALLECAS (DE LA);AV;;FTE. C/ CONGOSTO;C/ CONGOSTO;VILLA DE VALLECAS (DE LA), AVDA Nº FTE. C/ CONGOSTO C/ CONGOSTO;447686,7;4469184,6;SI;142/;447577,22;4468977,03;-3.6174809;40.369722
296;;MARQUESINA MOD XXI 4-M REDUCIDA;CHAMARTIN;ALBERTO ALCOCER;CALLE;33;ESQ. Pº DE LA HABANA;Pº CASTELLANA;ALBERTO ALCOCER, CALLE Nº33 ESQ. Pº DE LA HABANA Pº CASTELLANA;442259,3;4479102,2;SI;11/40/;442149,9;4478894,72;-3.6823063;40.4587067
1906;;MARQUESINA MOD XXI 4-M STD;TETUAN;GENERAL MOSCARDO;CALLE;;ESQ. AV. GRAL. PERON;AV. GENERAL PERON;GENERAL MOSCARDO, CALLE Nº ESQ. AV. GRAL. PERON AV. GENERAL PERON;441049,4;4478381,2;SI;5/149/;440940;4478173,73;-3.6965083;40.4521266
4979;;MARQUESINA MOD XXI 4-M STD;MORATALAZ;VINATEROS;Cº;125;FTE. C/ DE LA CAÑADA;AV. MORATALAZ;VINATEROS, CAMINO Nº125 FTE. C/ DE LA CAÑADA AV. MORATALAZ;445511,8;4473276,5;SI;71/;445402,36;4473068,96;-3.6434475;40.4064451
1272;;MARQUESINA MOD XXI 4-M STD;MORATALAZ;PICO DE LOS ARTILLEROS;CALLE;1;ESQ. AV. DR. GARCIA TAPIA;AV. DR.GARCIA TAPIA;PICO DE LOS ARTILLEROS, CALLE Nº1 ESQ. AV. DR. GARCIA TAPIA AV. DR.GARCIA TAPIA;445750,4;4473587,9;SI;30/32/N8/;445640,96;4473380,36;-3.6406623;40.409266
2163;;MARQUESINA MOD XXI 4-M STD;RETIRO;ALCALDE SAINZ DE BARANDA;CALLE;65;ESQ C/DR. ESQUERDO;AV MENENDEZ PELAYO;ALCALDE SAINZ DE BARANDA,CALLE Nº65 ESQ C/DR. ESQUERDO AV MENENDEZ PELAYO;443271,4;4474429,1;SI;15/215/;443161,98;4474221,6;-3.6699522;40.4166787
